,edge_1,edge_2
3787,50,3233
3788,50,3234
3789,50,3235
3790,50,3236
3791,50,3237
3792,50,3238
3793,50,3239
3794,50,3240
3795,50,3241
3796,50,3242
3797,50,3243
3798,50,3244
3799,50,3245
3800,50,1127
3801,50,3246
3802,50,3247
3803,50,3248
3804,50,3249
3805,50,111
3806,50,102
3807,50,3250
3808,50,3251
3809,50,3252
3810,50,3084
3811,50,3253
3812,50,3254
3813,50,3255
3814,50,3256
3815,50,1137
3816,50,3257
3817,50,3258
3818,50,3259
3819,50,3260
3820,50,3261
3821,50,3262
3822,50,3263
3823,50,3264
3824,50,3265
3825,50,3266
3826,50,3267
3827,50,3268
3828,50,3269
3829,50,3270
3830,50,3271
3831,50,3272
3832,50,3273
3833,50,3274
3834,50,3202
3835,50,3275
3836,50,3276
3837,50,3277
3838,50,3278
3839,50,3279
3840,50,3280
3841,50,3281
3842,50,3282
3843,50,3283
3844,50,3284
3845,50,3285
3846,50,3286
3847,50,3287
3848,50,3288
3849,50,3289
3850,50,3290
3851,50,3291
3852,50,3292
3853,50,3293
3854,51,3294
3855,51,3295
3856,51,801
3857,51,3296
3858,51,3297
3859,51,3298
3860,51,3299
3861,51,3300
3862,51,3301
3863,51,3302
3864,51,3303
3865,51,3304
3866,51,3305
3867,51,3306
3868,51,3307
3869,51,3308
3870,51,3309
3871,51,2069
3872,51,3310
3873,51,80
3874,51,3311
3875,51,3312
3876,51,3313
3877,51,3314
3878,51,3315
3879,51,3316
3880,51,3317
3881,51,3318
3882,51,3319
3883,51,3320
3884,51,3321
3885,51,3322
3886,51,3323
3887,51,3324
3888,51,3325
3889,51,3326
3890,51,3327
3891,51,3328
3892,51,3329
3893,51,3330
3894,51,3331
3895,51,3332
3896,51,3333
3897,51,3334
3898,51,3335
3899,51,3336
3900,51,3337
3901,51,3338
3902,51,3339
3903,51,3340
3904,51,3341
3905,51,3342
3906,51,3343
3907,51,2621
3908,51,3344
3909,51,222
3910,51,3345
3911,51,3346
3912,51,3347
3913,51,3348
3914,51,3349
3915,51,3350
3916,51,3351
3917,51,1127
3918,51,3352
3919,51,3353
3920,51,3354
3921,51,3355
3922,51,3356
3923,51,3357
3924,51,3358
3925,51,3359
3926,51,3360
3927,51,3361
3928,51,3362
3929,51,3363
3930,51,3364
3931,51,3365
3932,51,1137
3933,51,1179
3934,51,1176
3935,51,3366
3936,51,3367
3937,51,3368
3938,51,3369
3939,51,3370
3940,51,3371
3941,51,3372
3942,51,3373
3943,51,3374
3944,51,3375
3945,51,3376
3946,51,3377
3947,51,3378
3948,51,3379
3949,51,3380
3950,51,3381
3951,51,3382
3952,51,3383
3953,51,3384
3954,52,3385
3955,52,3386
3956,52,3387
3957,52,3079
3958,52,3388
3959,52,3389
3960,52,3390
3961,52,3391
3962,52,3392
3963,52,3393
3964,52,3394
3965,52,3395
3966,52,3396
3967,52,3397
3968,52,3398
3969,52,3399
3970,52,3400
3971,52,3401
3972,52,3402
3973,52,3403
3974,52,3404
3975,52,90
3976,52,3405
3977,52,3406
3978,52,3407
3979,52,3408
3980,52,3409
3981,52,3410
3982,52,3411
3983,52,3412
3984,52,3413
3985,52,3414
3986,52,2221
3987,52,3415
3988,52,3416
3989,52,3417
3990,52,3418
3991,52,314
3992,52,3419
3993,52,3420
3994,52,3421
3995,52,3422
3996,52,3423
3997,52,3424
3998,52,1580
3999,52,3425
4000,52,3426
4001,52,3427
4002,52,3428
4003,52,3429
4004,52,3430
4005,52,3431
4006,52,3432
4007,52,3433
4008,52,3434
4009,52,2140
4010,52,3435
4011,52,3436
4012,52,3437
4013,52,69
4014,52,3438
4015,52,113
4016,52,53
4017,52,3439
4018,52,3440
4019,52,30
4020,52,2251
4021,52,73
4022,52,3441
4023,52,2294
4024,52,3442
4025,52,3443
4026,52,3444
4027,52,226
4028,52,3445
4029,52,224
4030,52,3446
4031,52,3447
4032,52,3448
4033,52,3449
4034,53,55
4035,53,57
4036,53,114
4037,53,1108
4038,53,60
4039,53,236
4040,53,310
4041,53,18
4042,53,311
4043,53,1850
4044,53,3450
4045,53,103
4046,53,22
4047,53,2219
4048,53,92
4049,53,3451
4050,53,1966
4051,53,1956
4052,53,3452
4053,53,1985
4054,53,1969
4055,53,3453
4056,53,3454
4057,53,3455
4058,53,3456
4059,53,3457
4060,53,3458
4061,53,3459
4062,53,3460
4063,53,1996
4064,53,2699
4065,53,3461
4066,53,33
4067,53,3462
4068,53,1687
4069,53,3463
4070,53,3464
4071,53,7
4072,53,26
4073,53,3465
4074,53,3466
4075,53,3467
4076,53,2231
4077,53,2374
4078,53,3468
4079,53,3469
4080,53,3470
4081,53,3471
4082,53,3472
4083,53,3473
4084,53,3474
4085,53,3475
4086,53,1413
4087,53,2373
4088,53,116
4089,53,2234
4090,53,34
4091,53,533
4092,53,3476
4093,53,73
4094,53,2528
4095,53,2321
4096,53,3477
4097,53,3478
4098,53,2285
4099,53,1663
4100,53,3479
4101,53,1415
4102,53,1988
4103,53,2290
4104,53,2364
4105,53,3480
4106,53,1675
4107,53,3481
4108,53,298
4109,53,3482
4110,53,3483
4111,53,2376
4112,53,3484
4113,53,811
4114,53,3485
4115,53,3486
4116,53,6
4117,53,1973
4118,53,2221
4119,53,226
4120,53,2294
4121,53,809
4122,53,225
4123,53,3487
4124,53,2710
4125,53,3488
4126,53,3489
4127,53,3490
4128,53,113
4129,53,1851
4130,53,69
4131,53,37
4132,53,3491
4133,54,3492
4134,54,2648
4135,55,1108
4136,55,60
4137,55,2924
4138,55,2001
4139,55,44
4140,55,3493
4141,55,3313
4142,55,2717
4143,55,21
4144,55,2137
4145,55,3494
4146,55,922
4147,55,51
4148,55,116
4149,55,73
4150,55,3495
4151,55,3496
4152,55,3497
4153,55,2928
4154,55,2932
4155,55,2927
4156,55,2931
4157,55,3498
4158,55,3499
4159,55,2930
4160,55,2929
4161,55,3500
4162,55,3501
4163,55,110
4164,55,77
4165,55,53
4166,55,226
4167,55,3502
4168,56,59
4169,56,2489
4170,56,1376
4171,56,3503
4172,56,1251
4173,56,3504
4174,56,3505
4175,56,3506
4176,56,3507
4177,56,3508
4178,56,3509
4179,56,3510
4180,56,3511
4181,56,3512
4182,56,110
4183,56,3513
4184,56,3514
4185,56,3515
4186,56,3516
4187,56,3517
4188,56,3518
4189,56,3519
4190,56,3520
4191,56,3521
4192,56,2386
4193,56,2377
4194,56,2391
4195,56,1175
4196,56,3522
4197,56,3523
4198,56,3524
4199,56,1246
4200,56,3525
4201,56,1503
4202,56,3526
4203,56,3527
4204,56,3528
4205,56,3529
4206,56,3530
4207,56,3531
4208,56,3532
4209,56,3533
4210,56,405
4211,56,3534
4212,56,3535
4213,56,807
4214,56,3536
4215,56,3537
4216,56,126
4217,56,3538
4218,56,3539
4219,56,3540
4220,56,3541
4221,56,3542
4222,56,3543
4223,56,3544
4224,56,3545
4225,56,3546
4226,56,3547
4227,56,73
4228,56,3548
4229,56,3549
4230,56,3550
4231,56,322
4232,56,3551
4233,56,3552
4234,56,3553
4235,56,3554
4236,56,3555
4237,56,3556
4238,56,165
4239,56,1000
4240,56,3557
4241,56,3558
4242,56,3559
4243,56,3560
4244,56,3561
4245,56,3562
4246,56,3563
4247,56,3564
4248,56,3565
4249,56,3566
4250,56,2557
4251,56,3567
4252,56,3568
4253,56,700
4254,56,3569
4255,56,3570
4256,56,3571
4257,56,3572
4258,56,3573
4259,56,3574
4260,56,146
4261,56,3575
4262,56,3576
4263,56,3577
4264,56,3578
4265,56,3579
4266,56,3580
4267,56,47
4268,57,3581
4269,57,27
4270,57,129
4271,57,1312
4272,57,806
4273,57,1927
4274,57,1399
4275,57,3582
4276,57,1398
4277,57,1313
4278,57,1928
4279,57,1403
4280,57,3583
4281,57,3584
4282,57,1400
4283,57,1929
4284,57,18
4285,57,3585
4286,57,3586
4287,57,3587
4288,57,3588
4289,57,1877
4290,57,1331
4291,57,3589
4292,57,3590
4293,57,3591
4294,57,3592
4295,57,3593
4296,57,3594
4297,57,3595
4298,57,3596
4299,57,3597
4300,57,3598
4301,57,3599
4302,57,236
4303,57,1969
4304,57,3600
4305,57,3601
4306,57,3602
4307,57,3603
4308,57,3604
4309,57,3605
4310,57,1849
4311,57,3606
4312,57,3607
4313,57,2229
4314,57,3608
4315,57,3609
4316,57,1937
4317,57,1490
4318,57,1402
4319,57,3610
4320,57,3611
4321,57,2795
4322,57,1947
4323,57,3612
4324,57,1427
4325,57,3613
4326,57,3614
4327,57,235
4328,57,1931
4329,57,80
4330,57,3615
4331,57,3616
4332,57,3454
4333,57,1461
4334,57,3617
4335,57,3618
4336,57,3396
4337,57,3619
4338,57,3620
4339,57,309
4340,57,1899
4341,57,1882
4342,57,1330
4343,57,3621
4344,57,3622
4345,57,3623
4346,57,3624
4347,57,3625
4348,57,3626
4349,57,1956
4350,57,1966
4351,57,3627
4352,57,3628
4353,57,1951
4354,57,3629
4355,57,47
4356,57,1533
4357,57,3630
4358,57,1953
4359,57,3631
4360,57,1672
4361,57,3632
4362,57,3633
4363,57,1646
4364,57,801
4365,57,3634
4366,57,3635
4367,57,2251
4368,58,63
4369,58,13
4370,58,44
4371,58,110
4372,58,49
4373,58,3636
4374,58,124
4375,58,3637
4376,58,3638
4377,58,3639
4378,58,88
4379,58,126
4380,58,3640
4381,58,1168
4382,58,3641
4383,58,82
4384,58,1968
4385,58,3642
4386,58,3643
4387,58,1224
4388,58,2435
4389,58,518
4390,58,89
4391,58,90
4392,58,3644
4393,58,3645
4394,58,3646
4395,58,3647
4396,58,60
4397,58,3648
4398,58,3649
4399,58,1109
4400,58,106
4401,58,3650
4402,58,3651
4403,58,3652
4404,58,3653
4405,58,226
4406,58,53
4407,58,55
4408,59,56
4409,59,2489
4410,59,3503
4411,59,3505
4412,59,3654
4413,59,3521
4414,59,3655
4415,59,3656
4416,59,3657
4417,59,3658
4418,59,3659
4419,59,1501
4420,59,3660
4421,59,3661
4422,59,1500
4423,59,226
4424,59,3662
4425,59,3663
4426,59,423
4427,59,1502
4428,59,20
4429,59,1504
4430,60,89
4431,60,116
4432,60,55
4433,60,53
4434,60,226
4435,61,3664
4436,61,3665
4437,61,3666
4438,61,3667
4439,61,54
4440,61,3668
4441,61,3669
4442,61,3670
4443,61,3671
4444,61,732
4445,61,3672
4446,61,3673
4447,61,3674
4448,61,3675
4449,61,3676
4450,61,3677
4451,61,3678
4452,61,3679
4453,61,3680
4454,61,3681
4455,61,3682
4456,61,944
4457,61,940
4458,61,3683
4459,61,8
4460,61,3684
4461,61,3685
4462,61,3555
4463,61,3686
4464,61,3687
4465,61,3688
4466,61,3689
4467,61,3690
4468,61,3691
4469,61,3692
4470,61,3693
4471,61,3694
4472,61,3695
4473,61,3696
4474,61,3697
4475,61,3698
4476,61,3699
4477,61,1924
4478,61,3700
4479,61,400
4480,61,3701
4481,61,3702
4482,61,3703
4483,61,3704
4484,61,3705
4485,61,3706
4486,61,3707
4487,61,971
4488,61,3708
4489,61,3709
4490,61,699
4491,61,3710
4492,61,3711
4493,61,3712
4494,61,3713
4495,61,3714
4496,61,3715
4497,61,3716
4498,61,101
4499,61,3717
4500,61,3201
4501,61,366
4502,61,3718
4503,61,3719
4504,61,3720
4505,61,3721
4506,61,3722
4507,61,1004
4508,61,3723
4509,61,3724
4510,61,3725
4511,61,3726
4512,61,3727
4513,61,203
4514,61,3728
4515,61,3729
4516,61,3730
4517,61,1164
4518,61,3731
4519,61,3732
4520,61,3733
4521,61,3734
4522,61,3735
4523,61,3736
4524,61,3737
4525,61,3738
4526,61,3739
4527,61,3740
4528,61,3741
4529,61,3742
4530,61,3743
4531,61,973
4532,61,3744
4533,61,3745
4534,61,3746
4535,62,3747
4536,62,1268
4537,62,1246
4538,62,2062
4539,62,2712
4540,62,2459
4541,62,2063
4542,62,132
4543,62,2141
4544,62,3748
4545,62,1250
4546,62,3749
4547,62,3750
4548,62,2064
4549,62,135
4550,62,134
4551,62,2000
4552,62,2936
4553,62,3751
4554,62,3752
4555,62,126
4556,62,81
4557,62,3753
4558,62,3754
4559,62,3755
4560,62,3756
4561,62,3757
4562,62,3758
4563,62,3759
4564,62,3760
4565,62,3761
4566,62,3762
4567,62,3763
4568,62,3764
4569,62,3765
4570,62,1515
4571,62,3766
4572,62,3767
4573,62,3768
4574,62,3769
4575,62,1249
4576,62,3770
4577,62,3771
4578,62,3772
4579,62,188
4580,62,3773
4581,62,3774
4582,62,3775
4583,62,3776
4584,62,3777
4585,62,3778
4586,62,3779
4587,62,3780
4588,62,127
4589,62,3781
4590,62,3782
4591,62,3783
4592,62,3784
4593,62,3785
4594,62,3786
4595,62,3787
4596,62,3788
4597,62,3789
4598,62,3790
4599,62,3791
4600,62,3792
4601,62,3793
4602,62,3794
4603,62,3795
4604,62,1412
4605,62,8
4606,62,3796
4607,62,2137
4608,62,3797
4609,62,1652
4610,62,3798
4611,62,3799
4612,62,3800
4613,62,3801
4614,62,3802
4615,62,3803
4616,62,3804
4617,62,3805
4618,62,3806
4619,62,49
4620,62,3807
4621,62,3808
4622,62,3809
4623,62,3810
4624,62,3811
4625,62,3812
4626,62,3813
4627,62,3814
4628,62,3815
4629,62,3816
4630,62,3817
4631,62,3818
4632,62,2198
4633,62,3819
4634,62,3820
4635,63,58
4636,63,1108
4637,63,13
4638,63,2714
4639,63,110
4640,63,81
4641,63,2075
4642,63,3821
4643,63,3822
4644,63,3589
4645,63,2168
4646,63,1478
4647,63,3823
4648,63,3824
4649,63,3825
4650,63,3826
4651,63,3827
4652,63,3828
4653,63,3829
4654,63,3830
4655,63,3831
4656,63,3832
4657,63,1289
4658,63,3833
4659,63,3834
4660,63,3835
4661,63,3836
4662,63,173
4663,63,1112
4664,63,3837
4665,63,3838
4666,63,3839
4667,63,3840
4668,63,3841
4669,63,3842
4670,63,3843
4671,63,3844
4672,63,3845
4673,63,3846
4674,63,3847
4675,63,2656
4676,63,3848
4677,63,3849
4678,63,3850
4679,63,3851
4680,63,3852
4681,63,3853
4682,63,3854
4683,63,3855
4684,63,3856
4685,63,3640
4686,63,3857
4687,63,3858
4688,63,3859
4689,63,3860
4690,63,3642
4691,63,56
4692,63,3861
4693,63,3862
4694,63,82
4695,63,3863
4696,63,3864
4697,63,3865
4698,63,3866
4699,63,3867
4700,63,3868
4701,63,3869
4702,63,3870
4703,63,3871
4704,63,3872
4705,63,3873
4706,63,3874
4707,63,3875
4708,63,3876
4709,63,3877
4710,63,3878
4711,63,3879
4712,63,1292
4713,63,3880
4714,63,9
4715,63,3881
4716,63,3882
4717,63,3883
4718,63,3884
4719,63,3885
4720,63,3886
4721,63,3887
4722,63,3888
4723,63,3889
4724,63,3890
4725,63,3891
4726,63,3892
4727,63,3893
4728,63,423
4729,63,3894
4730,63,3895
4731,63,3896
4732,63,3580
4733,63,3897
4734,63,3898
4735,64,3899
4736,64,3900
4737,64,3901
4738,64,3902
4739,64,3903
4740,64,3904
4741,64,3905
4742,64,3906
4743,64,3907
4744,64,3908
4745,64,3909
4746,64,3910
4747,64,3911
4748,64,3912
4749,64,3913
4750,64,3914
4751,64,3915
4752,64,3916
4753,64,3917
4754,64,3918
4755,64,3919
4756,64,3920
4757,64,3921
4758,64,3922
4759,64,3923
4760,64,123
4761,64,3924
4762,64,124
4763,64,3925
4764,64,3926
4765,64,3927
4766,64,3928
4767,64,3929
4768,64,3930
4769,64,3931
4770,64,3932
4771,64,3933
4772,64,3934
4773,64,3935
4774,64,3936
4775,64,3937
4776,64,3938
4777,64,3939
4778,64,3940
4779,64,3941
4780,64,3942
4781,64,3943
4782,64,3944
4783,64,3945
4784,64,3946
4785,64,3947
4786,64,3948
4787,64,3949
4788,64,3950
4789,64,3951
4790,64,3952
4791,64,3953
4792,64,3954
4793,64,3955
4794,64,3956
4795,64,3957
4796,64,2002
4797,64,3958
4798,64,3959
4799,64,3960
4800,64,3961
4801,64,3962
4802,64,3963
4803,64,3964
4804,64,3965
4805,64,3966
4806,64,3967
4807,64,3968
4808,64,3969
4809,64,3970
4810,64,3971
4811,64,3972
4812,64,3973
4813,64,3974
4814,64,3975
4815,64,55
4816,64,3976
4817,64,3977
4818,64,3978
4819,64,3979
4820,64,3980
4821,64,3981
4822,64,3982
4823,64,3983
4824,64,3984
4825,64,3985
4826,64,3986
4827,64,3987
4828,64,3988
4829,64,3989
4830,64,3990
4831,64,3991
4832,64,3992
4833,64,3993
4834,64,3994
4835,65,3995
4836,65,3996
4837,65,3997
4838,65,3998
4839,65,3999
4840,65,748
4841,65,3392
4842,65,4000
4843,65,4001
4844,65,9
4845,65,153
4846,65,4002
4847,65,302
4848,65,4003
4849,65,4004
4850,65,4005
4851,65,4006
4852,65,4007
4853,65,4008
4854,65,4009
4855,65,4010
4856,65,4011
4857,65,4012
4858,65,4013
4859,65,4014
4860,65,4015
4861,65,4016
4862,65,2521
4863,65,4017
4864,65,4018
4865,65,4019
4866,65,4020
4867,65,4021
4868,65,4022
4869,65,4023
4870,65,4024
4871,65,468
4872,65,2661
4873,65,4025
4874,65,423
4875,65,4026
4876,65,4027
4877,65,4028
4878,65,4029
4879,65,1282
4880,65,4030
4881,65,95
4882,65,4031
4883,65,4032
4884,65,4033
4885,65,4034
4886,65,4035
4887,65,4036
4888,65,4037
4889,65,4038
4890,65,226
4891,65,4039
4892,65,4040
4893,65,4041
4894,65,4042
4895,65,4043
4896,65,4044
4897,65,4045
4898,65,120
4899,65,394
4900,65,4046
4901,65,1157
4902,65,4047
4903,65,4048
4904,65,4049
4905,65,4050
4906,65,4051
4907,65,4052
4908,65,4053
4909,65,4054
4910,65,4055
4911,65,4056
4912,65,4057
4913,65,4058
4914,65,1550
4915,65,4059
4916,65,4060
4917,65,4061
4918,65,4062
4919,65,4063
4920,65,4064
4921,65,4065
4922,65,4066
4923,65,4067
4924,65,4068
4925,65,3709
4926,65,4069
4927,65,4070
4928,65,4071
4929,65,4072
4930,65,4073
4931,65,4074
4932,65,3167
4933,65,4075
4934,65,4076
4935,66,4077
4936,66,4078
4937,66,4079
4938,66,4080
4939,66,2825
4940,66,4081
4941,66,4082
4942,66,3936
4943,66,4083
4944,66,4084
4945,66,4085
4946,66,4086
4947,66,4087
4948,66,4088
4949,66,4089
4950,66,4090
4951,66,4091
4952,66,807
4953,66,4092
4954,66,523
4955,66,4093
4956,66,4094
4957,66,4095
4958,66,4096
4959,66,4097
4960,66,4098
4961,66,4099
4962,66,4100
4963,66,4101
4964,66,4102
4965,66,4103
4966,66,4104
4967,66,4105
4968,66,4106
4969,66,4107
4970,66,4108
4971,66,4109
4972,66,4110
4973,66,4111
4974,66,4112
4975,66,4113
4976,66,4114
4977,66,4115
4978,66,4116
4979,66,4117
4980,66,4118
4981,66,4119
4982,66,4120
4983,66,4121
4984,66,4122
4985,66,4123
4986,66,4124
4987,66,4125
4988,66,4126
4989,66,4127
4990,66,2858
4991,66,4128
4992,66,4129
4993,66,4130
4994,66,4131
4995,66,4132
4996,66,817
4997,66,4133
4998,66,4134
4999,66,4135
5000,66,4136
5001,66,4137
5002,66,4138
5003,66,4139
5004,66,4140
5005,66,1915
5006,66,4141
5007,66,4142
5008,66,4143
5009,66,4144
5010,66,4145
5011,66,4146
5012,66,4147
5013,66,4148
5014,66,4149
5015,66,4150
5016,66,4151
5017,66,4152
5018,66,4153
5019,66,4154
5020,66,2308
5021,66,4155
5022,66,4156
5023,66,4157
5024,66,4158
5025,66,4159
5026,66,4160
5027,66,4161
5028,66,4162
5029,66,4163
5030,66,4164
5031,66,4165
5032,66,4166
5033,66,55
5034,66,226
5035,67,4167
5036,67,4168
5037,67,4169
5038,67,4170
5039,67,4171
5040,67,3555
5041,67,4172
5042,67,357
5043,67,4173
5044,67,49
5045,67,4174
5046,67,4175
5047,67,4176
5048,67,4177
5049,67,4178
5050,67,4179
5051,67,4180
5052,67,4181
5053,67,4182
5054,67,61
5055,67,203
5056,67,226
5057,67,4183
5058,67,557
5059,67,568
5060,67,4184
5061,67,4185
5062,67,4186
5063,67,4187
5064,67,4188
5065,67,4189
5066,67,4190
5067,67,4191
5068,67,4192
5069,67,3562
5070,67,4193
5071,67,4194
5072,67,4195
5073,67,4196
5074,67,4197
5075,67,4198
5076,67,4199
5077,67,4200
5078,67,597
5079,67,4201
5080,67,4202
5081,67,4203
5082,67,4204
5083,67,4205
5084,67,4206
5085,67,4207
5086,67,4208
5087,67,4209
5088,67,4210
5089,67,4211
5090,67,4212
5091,67,4213
5092,67,4214
5093,67,4215
5094,67,4216
5095,67,4217
5096,67,4218
5097,67,4219
5098,67,4220
5099,67,8
5100,67,4221
5101,67,4222
5102,67,4223
5103,67,4224
5104,67,4225
5105,67,4226
5106,67,4227
5107,67,569
5108,67,4228
5109,67,4229
5110,67,4230
5111,67,2251
5112,67,4231
5113,67,4232
5114,67,4233
5115,67,4234
5116,67,4235
5117,67,4236
5118,67,4237
5119,67,4238
5120,67,4239
5121,67,4240
5122,67,123
5123,67,4241
5124,67,4242
5125,67,4243
5126,67,4244
5127,67,4245
5128,67,4246
5129,67,4247
5130,67,4248
5131,67,4249
5132,67,4250
5133,67,4251
5134,67,4252
5135,68,4253
5136,68,3242
5137,68,4254
5138,68,2523
5139,68,382
5140,68,4255
5141,68,4256
5142,68,4257
5143,68,4258
5144,68,4259
5145,68,4260
5146,68,4261
5147,68,54
5148,68,4262
5149,68,4263
5150,68,4264
5151,68,4265
5152,68,4266
5153,68,4267
5154,68,4268
5155,68,591
5156,68,48
5157,68,4269
5158,68,4270
5159,68,4271
5160,68,4272
5161,68,4273
5162,68,4274
5163,68,4275
5164,68,4276
5165,68,4277
5166,68,4278
5167,68,226
5168,68,4279
5169,68,4280
5170,68,4281
5171,68,4282
5172,68,4188
5173,68,4283
5174,68,2648
5175,68,2656
5176,68,4284
5177,68,4285
5178,68,4286
5179,68,4287
5180,68,4288
5181,68,4289
5182,68,4290
5183,68,4291
5184,68,4292
5185,68,4293
5186,68,4294
5187,68,4295
5188,68,4296
5189,68,4297
5190,68,4298
5191,68,4299
5192,68,4300
5193,68,1176
5194,68,4301
5195,68,4302
5196,68,4303
5197,68,4304
5198,68,1179
5199,68,4305
5200,68,4306
5201,68,4307
5202,68,4308
5203,68,4309
5204,68,4310
5205,68,4311
5206,68,4312
5207,68,4313
5208,68,4314
5209,68,4315
5210,68,4316
5211,68,4317
5212,68,4318
5213,68,4319
5214,68,4320
5215,68,4321
5216,68,4322
5217,68,4323
5218,68,1147
5219,68,4324
5220,68,4325
5221,68,519
5222,68,4326
5223,68,4327
5224,68,4328
5225,68,1177
5226,68,4329
5227,68,1172
5228,68,1162
5229,68,4330
5230,68,4331
5231,68,87
5232,68,4332
5233,68,1156
5234,68,4333
5235,69,80
5236,69,1326
5237,69,114
5238,69,4334
5239,69,809
5240,69,222
5241,69,113
5242,69,236
5243,69,4335
5244,69,4336
5245,69,310
5246,69,242
5247,69,2219
5248,69,1849
5249,69,4337
5250,69,2795
5251,69,1859
5252,69,1863
5253,69,4338
5254,69,1882
5255,69,1464
5256,69,1894
5257,69,1470
5258,69,1957
5259,69,1852
5260,69,3451
5261,69,3452
5262,69,1925
5263,69,4339
5264,69,1956
5265,69,234
5266,69,4340
5267,69,1985
5268,69,4341
5269,69,2209
5270,69,237
5271,69,4342
5272,69,4343
5273,69,1323
5274,69,4344
5275,69,4345
5276,69,2224
5277,69,4346
5278,69,4347
5279,69,4348
5280,69,4349
5281,69,4350
5282,69,1892
5283,69,2357
5284,69,4351
5285,69,4352
5286,69,1410
5287,69,4353
5288,69,4354
5289,69,3465
5290,69,4355
5291,69,4356
5292,69,4357
5293,69,3601
5294,69,1669
5295,69,2272
5296,69,4358
5297,69,4359
5298,69,1878
5299,69,4360
5300,69,235
5301,69,4361
5302,69,4362
5303,69,4363
5304,69,4364
5305,69,2366
5306,69,4365
5307,69,4366
5308,69,4367
5309,69,2367
5310,69,4368
5311,69,1879
5312,69,1986
5313,69,2360
5314,69,4369
5315,69,1853
5316,69,3470
5317,69,4370
5318,69,4371
5319,69,99
5320,69,34
5321,69,4372
5322,69,4373
5323,69,26
5324,69,4374
5325,69,4375
5326,69,4376
5327,69,4377
5328,69,4378
5329,69,4379
5330,69,4380
5331,69,4381
5332,69,1413
5333,69,4382
5334,69,810
5335,70,4383
5336,70,4384
5337,70,4385
5338,70,4386
5339,70,4387
5340,70,4388
5341,70,4389
5342,70,4390
5343,70,4391
5344,70,4392
5345,70,4393
5346,70,4394
5347,70,4395
5348,70,4396
5349,70,4397
5350,70,4398
5351,70,4399
5352,70,4400
5353,70,4401
5354,70,4402
5355,70,4403
5356,70,4404
5357,70,4405
5358,70,4406
5359,70,4407
5360,70,4408
5361,70,4409
5362,70,4410
5363,70,4411
5364,70,4412
5365,70,4413
5366,70,4414
5367,70,4415
5368,70,4416
5369,70,4417
5370,70,4418
5371,70,4419
5372,70,11
5373,70,4420
5374,70,929
5375,70,4421
5376,70,4422
5377,70,4423
5378,70,4424
5379,70,4425
5380,70,4426
5381,70,4427
5382,70,4428
5383,70,4429
5384,70,4430
5385,70,4431
5386,70,4432
5387,70,4433
5388,70,4434
5389,70,4435
5390,70,4436
5391,70,4437
5392,70,4438
5393,70,4439
5394,70,4440
5395,70,4441
5396,70,4442
5397,70,4443
5398,70,4444
5399,70,4445
5400,70,4446
5401,70,4447
5402,70,4448
5403,70,4449
5404,70,4450
5405,70,4451
5406,70,4452
5407,70,4453
5408,70,4454
5409,70,4455
5410,70,4456
5411,70,4457
5412,70,4458
5413,70,4459
5414,70,4460
5415,70,4461
5416,70,4462
5417,70,4463
5418,70,4464
5419,70,4465
5420,70,4466
5421,70,4467
5422,70,4468
5423,70,4469
5424,70,4470
5425,70,4471
5426,70,4472
5427,70,4473
5428,70,4474
5429,70,4475
5430,70,4476
5431,70,4477
5432,70,4478
5433,70,4479
5434,70,4480
5435,71,4481
5436,71,4482
5437,71,4483
5438,71,4484
5439,71,4485
5440,71,4486
5441,71,4487
5442,71,4488
5443,71,4489
5444,71,4490
5445,71,4491
5446,71,4492
5447,71,4493
5448,71,4494
5449,71,4495
5450,71,4496
5451,71,4497
5452,71,4498
5453,71,4499
5454,71,4500
5455,71,4501
5456,71,4502
5457,71,4503
5458,71,4504
5459,71,4505
5460,71,4506
5461,71,4507
5462,71,4508
5463,71,4509
5464,71,4510
5465,71,4511
5466,71,4512
5467,71,4513
5468,71,4514
5469,71,4515
5470,71,4516
5471,71,4517
5472,71,4518
5473,71,4519
5474,71,4520
5475,71,4521
5476,71,4522
5477,71,4523
5478,71,4524
5479,71,4525
5480,71,4526
5481,71,4527
5482,71,4528
5483,71,4529
5484,71,4530
5485,71,4531
5486,71,4532
5487,71,4533
5488,71,2359
5489,71,4534
5490,71,4535
5491,71,4536
5492,71,4537
5493,71,4538
5494,71,4539
5495,71,4540
5496,71,4541
5497,71,4542
5498,71,4543
5499,71,4544
5500,71,4545
5501,71,4546
5502,71,4547
5503,71,4548
5504,71,4549
5505,71,4550
5506,71,4551
5507,71,4552
5508,71,4553
5509,71,4554
5510,71,4555
5511,71,4556
5512,71,4557
5513,71,4558
5514,71,4559
5515,71,4560
5516,71,4561
5517,71,4562
5518,71,4563
5519,71,4564
5520,71,4565
5521,71,4566
5522,71,4567
5523,71,4568
5524,71,4569
5525,71,4570
5526,71,4571
5527,71,4572
5528,71,124
5529,71,4573
5530,71,4574
5531,71,4575
5532,71,4576
5533,71,4577
5534,71,4578
5535,72,4579
5536,73,322
5537,73,325
5538,73,21
5539,73,83
5540,73,329
5541,73,84
5542,73,328
5543,73,331
5544,73,192
5545,73,332
5546,73,4580
5547,73,35
5548,73,8
5549,73,2034
5550,73,707
5551,73,706
5552,73,197
5553,73,704
5554,73,4581
5555,73,4582
5556,73,148
5557,73,4583
5558,73,4584
5559,73,2470
